,0,1,2,3,4,5,6,7,8,9,10
2388,0.058,0.063,0.3309,0.0762,0.0223,0.0596,0.0819,0.0872,0.0933,0.0794,0.0611
2389,0.0651,0.0575,0.2788,0.0748,0.023,0.1095,0.1677,0.108,0.1327,0.0863,0.0601
2390,0.0637,0.045,0.264,0.0735,0.0203,0.165,0.2254,0.1741,0.1473,0.0834,0.0628
2391,0.0604,0.0398,0.2784,0.0735,0.0217,0.1258,0.2339,0.2131,0.1519,0.1143,0.0689
2392,0.0577,0.0405,0.2618,0.0911,0.0226,0.181,0.2303,0.2151,0.1515,0.2198,0.0726
2393,0.0502,0.0378,0.0756,0.0792,0.0209,0.1202,0.1871,0.1046,0.137,0.0797,0.0629
2394,0.0394,0.0378,0.0732,0.0728,0.0158,0.0533,0.0673,0.0803,0.0914,0.0686,0.0538
2395,0.0303,0.0338,0.0642,0.064,0.0119,0.04,0.0453,0.0702,0.0852,0.048,0.0449
2396,0.0275,0.0292,0.0576,0.0593,0.0105,0.0351,0.0408,0.0646,0.072,0.0349,0.0364
2397,0.0164,0.0241,0.0496,0.0504,0.0107,0.0296,0.0331,0.0577,0.0666,0.0313,0.0323
2398,0.0043,0.0167,0.0331,0.0331,0.0081,0.023,0.0238,0.0456,0.0491,0.0183,0.021
2399,0.0037,0.0099,0.0208,0.0226,0.0037,0.0155,0.0136,0.0307,0.0338,0.0086,0.0113
2400,0.0038,0.0065,0.0153,0.0116,0.0022,0.011,0.0109,0.0226,0.0245,0.0052,0.0086
2401,0.0039,0.0062,0.0128,0.0088,0.0019,0.01,0.0083,0.0166,0.0197,0.0032,0.0063
2402,0.0038,0.0068,0.0139,0.0067,0.002,0.0086,0.0073,0.0117,0.0136,0.0036,0.0064
2403,0.0039,0.0111,0.0172,0.0119,0.0036,0.0093,0.0077,0.0077,0.0129,0.0038,0.0073
2404,0.0054,0.0234,0.0304,0.022,0.0086,0.0096,0.0136,0.0099,0.0155,0.0048,0.0118
2405,0.0262,0.0303,0.0438,0.0321,0.0153,0.0148,0.0228,0.0195,0.0241,0.0161,0.0184
2406,0.036,0.0402,0.0636,0.0395,0.019,0.0221,0.0342,0.0184,0.0342,0.0261,0.0285
2407,0.0457,0.0507,0.0812,0.0499,0.0243,0.0331,0.0491,0.0441,0.0505,0.0453,0.0431
2408,0.0533,0.0529,0.0939,0.0626,0.025,0.0399,0.059,0.0516,0.0589,0.0587,0.0543
2409,0.0599,0.0519,0.1298,0.0707,0.0257,0.0464,0.0653,0.0616,0.0737,0.0709,0.0567
2410,0.0646,0.0543,0.1837,0.0699,0.0232,0.0528,0.0682,0.0678,0.074,0.0861,0.0551
2411,0.0623,0.0567,0.2515,0.07,0.0249,0.0554,0.0672,0.0758,0.079,0.079,0.0672
2412,0.0605,0.057,0.2942,0.069,0.0244,0.0598,0.0683,0.0825,0.0776,0.0762,0.069
2413,0.0609,0.0559,0.2475,0.0657,0.0248,0.0605,0.071,0.087,0.0704,0.0897,0.0642
2414,0.0643,0.0399,0.2075,0.0492,0.0237,0.048,0.0693,0.0922,0.0866,0.0564,0.0537
2415,0.0663,0.0393,0.2461,0.0427,0.0229,0.0445,0.0678,0.092,0.1075,0.05,0.0558
2416,0.0629,0.0489,0.2635,0.0493,0.0213,0.0432,0.0624,0.092,0.1177,0.0557,0.0564
2417,0.0554,0.0575,0.161,0.0587,0.0195,0.0465,0.0586,0.079,0.107,0.0716,0.0609
2418,0.0409,0.0409,0.0999,0.0501,0.0169,0.0396,0.0459,0.0725,0.0702,0.0579,0.0503
2419,0.0351,0.0347,0.1036,0.0492,0.018,0.0371,0.0402,0.07,0.0693,0.0407,0.0445
2420,0.0293,0.0344,0.1307,0.0508,0.0141,0.0346,0.0393,0.0656,0.0636,0.0391,0.0386
2421,0.0267,0.0292,0.06,0.0511,0.0156,0.0307,0.0378,0.0603,0.0605,0.0466,0.0388
2422,0.0124,0.0178,0.0466,0.0353,0.0098,0.024,0.0293,0.0484,0.0495,0.022,0.0251
2423,0.0041,0.0114,0.0249,0.0206,0.0054,0.0171,0.0158,0.033,0.0333,0.011,0.0133
2424,0.0039,0.0076,0.0155,0.0112,0.0031,0.0129,0.0107,0.0231,0.0205,0.0063,0.0087
2425,0.0038,0.0058,0.0122,0.0068,0.0018,0.01,0.0115,0.0199,0.0197,0.0032,0.007
2426,0.0037,0.0046,0.0104,0.0058,0.0018,0.0089,0.0066,0.0112,0.0127,0.0028,0.0061
2427,0.004,0.006,0.0135,0.0084,0.0023,0.0081,0.0063,0.0083,0.0093,0.002,0.0059
2428,0.0042,0.0125,0.0185,0.0138,0.0041,0.009,0.0078,0.0075,0.0096,0.0039,0.0081
2429,0.0065,0.0178,0.0292,0.0196,0.0069,0.012,0.0131,0.0129,0.0141,0.008,0.0119
2430,0.0155,0.0207,0.0364,0.0266,0.01,0.0158,0.0195,0.0193,0.0233,0.01,0.017
2431,0.0343,0.0289,0.0554,0.0351,0.0125,0.0219,0.0273,0.03,0.032,0.0212,0.0305
2432,0.0483,0.0414,0.0822,0.0514,0.0188,0.0289,0.0419,0.0436,0.044,0.0345,0.0452
2433,0.0588,0.0435,0.1089,0.0642,0.0206,0.0384,0.0492,0.058,0.0575,0.0545,0.0546
2434,0.0622,0.0481,0.1962,0.0664,0.0246,0.0461,0.0557,0.0636,0.0634,0.0636,0.0563
2435,0.0649,0.0489,0.2464,0.0687,0.0208,0.0514,0.0556,0.0728,0.0664,0.0685,0.056
2436,0.0651,0.0558,0.2306,0.0657,0.0238,0.0527,0.0553,0.0858,0.0721,0.0705,0.0584
2437,0.0626,0.0513,0.2373,0.0615,0.0213,0.0554,0.056,0.086,0.0798,0.0721,0.0626
2438,0.0633,0.0511,0.2256,0.0611,0.0208,0.0542,0.0565,0.0813,0.0846,0.0612,0.0591
2439,0.0647,0.0467,0.2424,0.0584,0.0195,0.0505,0.0513,0.083,0.0846,0.066,0.0567
2440,0.0619,0.0466,0.2724,0.0572,0.02,0.0468,0.0454,0.0828,0.0851,0.0596,0.0545
2441,0.0526,0.0423,0.2249,0.0559,0.0183,0.0414,0.0399,0.0771,0.0743,0.0552,0.0517
2442,0.0421,0.0433,0.1127,0.053,0.0159,0.0408,0.0475,0.0717,0.0672,0.0437,0.039
2443,0.0363,0.041,0.0722,0.0587,0.0151,0.0361,0.0426,0.0648,0.0617,0.039,0.0375
2444,0.0293,0.0321,0.2588,0.0529,0.0131,0.0296,0.036,0.0559,0.0536,0.0256,0.032
2445,0.0139,0.023,0.22,0.044,0.0089,0.0231,0.0292,0.0432,0.0423,0.02,0.026
2446,0.0036,0.0149,0.0295,0.0265,0.0055,0.0184,0.0205,0.0292,0.0315,0.01,0.0175
2447,0.0033,0.009,0.0161,0.0189,0.0024,0.0129,0.0134,0.0154,0.0196,0.0053,0.0122
2448,0.0033,0.0058,0.0112,0.0113,0.0016,0.0098,0.0085,0.0085,0.0099,0.0032,0.0083
2449,0.0034,0.0065,0.0123,0.0066,0.0009,0.0089,0.0076,0.0049,0.0077,0.0021,0.0071
2450,0.0037,0.0096,0.0168,0.01,0.0023,0.0089,0.0081,0.0037,0.0066,0.003,0.0081
2451,0.0117,0.0252,0.0389,0.0186,0.0067,0.0095,0.0123,0.0049,0.0085,0.0055,0.014
2452,0.0456,0.0689,0.0963,0.0532,0.0294,0.0134,0.0225,0.0116,0.0165,0.014,0.0273
2453,0.0792,0.087,0.1279,0.0825,0.0749,0.0227,0.0468,0.0301,0.032,0.0401,0.0454
2454,0.0848,0.1345,0.2228,0.0962,0.1439,0.0441,0.0837,0.0568,0.0535,0.1422,0.0912
2455,0.0589,0.1637,0.2465,0.0974,0.1734,0.0533,0.083,0.0681,0.0601,0.1374,0.1566
2456,0.0649,0.2134,0.1398,0.0908,0.0859,0.0447,0.0723,0.0541,0.0556,0.0751,0.0561
2457,0.0626,0.0637,0.1072,0.0853,0.0417,0.0435,0.062,0.0571,0.0627,0.0701,0.0469
2458,0.0565,0.0528,0.0945,0.082,0.0248,0.0455,0.0605,0.0592,0.0664,0.0594,0.0411
2459,0.0545,0.05,0.094,0.0744,0.0207,0.0515,0.0593,0.0665,0.0707,0.0602,0.0407
2460,0.0548,0.07,0.0912,0.0652,0.0198,0.0552,0.0654,0.073,0.0744,0.0686,0.0411
2461,0.0536,0.1731,0.0952,0.0644,0.02,0.085,0.0728,0.0965,0.1013,0.249,0.0469
2462,0.0526,0.1824,0.1967,0.0681,0.0188,0.2044,0.0791,0.1327,0.1473,0.0851,0.0502
2463,0.0534,0.1541,0.1261,0.0702,0.0187,0.2608,0.1931,0.2182,0.1465,0.2323,0.053
2464,0.0529,0.0875,0.1388,0.0846,0.0199,0.266,0.2214,0.2346,0.1521,0.4235,0.0586
2465,0.0452,0.1217,0.0667,0.0663,0.0185,0.2582,0.084,0.1447,0.1499,0.3282,0.0483
2466,0.0327,0.034,0.0566,0.0692,0.0132,0.135,0.0456,0.0757,0.0841,0.1941,0.0404
2467,0.0251,0.0246,0.0488,0.0539,0.0101,0.0413,0.0373,0.0633,0.0681,0.0395,0.0314
2468,0.0098,0.0224,0.0434,0.0543,0.0091,0.0351,0.0288,0.0512,0.0547,0.0262,0.0263
2469,0.004,0.0173,0.0362,0.0383,0.0081,0.0259,0.0228,0.0377,0.0429,0.0218,0.0216
2470,0.0037,0.0103,0.0223,0.026,0.0042,0.0172,0.014,0.0277,0.0341,0.0098,0.0183
2471,0.0035,0.0062,0.0138,0.0176,0.002,0.0131,0.0105,0.0167,0.0217,0.0042,0.0113
2472,0.0036,0.0039,0.0109,0.0102,0.0017,0.0087,0.0155,0.0103,0.0152,0.0025,0.0068
2473,0.0037,0.0055,0.0126,0.007,0.0014,0.0086,0.0104,0.0066,0.01,0.0017,0.0051
2474,0.004,0.0102,0.0167,0.0096,0.0031,0.0077,0.0121,0.0048,0.0095,0.0023,0.0067
2475,0.0082,0.0254,0.0369,0.0207,0.0116,0.0084,0.0145,0.0062,0.0128,0.0056,0.0139
2476,0.0525,0.0702,0.0944,0.049,0.0343,0.0114,0.0257,0.0129,0.0205,0.0142,0.0307
2477,0.0847,0.0906,0.1372,0.0822,0.0852,0.021,0.0495,0.0295,0.0347,0.0383,0.0492
2478,0.1952,0.2154,0.1725,0.0998,0.152,0.0428,0.0858,0.0594,0.0529,0.1508,0.1052
2479,0.0566,0.2611,0.2116,0.0995,0.1754,0.0526,0.0788,0.0686,0.0636,0.2222,0.1776
2480,0.0649,0.3264,0.1547,0.0837,0.1602,0.0422,0.0614,0.0553,0.0612,0.0746,0.1133
2481,0.0578,0.2071,0.0995,0.0788,0.0458,0.0404,0.0762,0.0589,0.0648,0.0966,0.0532
2482,0.0572,0.0534,0.0901,0.0751,0.0263,0.0417,0.0611,0.0732,0.0704,0.0635,0.0472
2483,0.0549,0.0479,0.0914,0.0717,0.0225,0.0501,0.0602,0.0744,0.072,0.0635,0.0494
2484,0.0571,0.0534,0.0934,0.071,0.021,0.0512,0.0651,0.071,0.0776,0.0635,0.0554
2485,0.0552,0.0498,0.0908,0.0679,0.0201,0.0805,0.0857,0.0913,0.0979,0.0901,0.0622
2486,0.0576,0.0414,0.156,0.0697,0.0206,0.2116,0.1886,0.1393,0.1408,0.079,0.0634
2487,0.0553,0.0376,0.2086,0.0772,0.0199,0.2755,0.2227,0.2102,0.17,0.1192,0.0728
2488,0.0588,0.0384,0.0921,0.0966,0.0223,0.2641,0.246,0.2874,0.1746,0.2152,0.079
2489,0.0433,0.0328,0.0661,0.1239,0.0187,0.2179,0.1882,0.1932,0.1575,0.1189,0.0634
2490,0.033,0.0308,0.0569,0.0738,0.0137,0.0669,0.0511,0.0829,0.1163,0.0611,0.0475
2491,0.0252,0.0273,0.0502,0.0656,0.0109,0.0415,0.0407,0.065,0.0717,0.0407,0.0372
2492,0.0161,0.0239,0.0451,0.059,0.009,0.0344,0.0325,0.0594,0.061,0.0294,0.0297
2493,0.005,0.0169,0.0346,0.0406,0.0074,0.0258,0.0256,0.0483,0.0512,0.0173,0.022
2494,0.0038,0.0103,0.021,0.0241,0.0044,0.0193,0.0179,0.0323,0.0394,0.0091,0.0139
2495,0.0037,0.006,0.0152,0.0143,0.002,0.0131,0.0121,0.0197,0.0249,0.0044,0.007
2496,0.0037,0.0043,0.0116,0.0101,0.0013,0.0087,0.0087,0.0111,0.0156,0.0032,0.0056
2497,0.0038,0.0054,0.0126,0.0071,0.0015,0.0084,0.0198,0.0078,0.0118,0.0019,0.0052
2498,0.0037,0.0104,0.0167,0.0097,0.0031,0.0081,0.008,0.0048,0.0107,0.0024,0.0069
2499,0.0137,0.0255,0.0374,0.0197,0.0088,0.0084,0.0128,0.0072,0.013,0.0054,0.0127
2500,0.0516,0.0638,0.093,0.0506,0.0326,0.0113,0.0241,0.0128,0.0207,0.0143,0.0301
2501,0.1071,0.1075,0.1165,0.0838,0.0897,0.021,0.0482,0.0299,0.0335,0.0406,0.0479
2502,0.0839,0.2304,0.131,0.0971,0.1469,0.0419,0.0835,0.0605,0.0524,0.1885,0.1136
2503,0.0579,0.22,0.2256,0.1008,0.1608,0.052,0.0852,0.071,0.0646,0.3056,0.2078
2504,0.0631,0.1978,0.1744,0.0913,0.1112,0.0432,0.0764,0.0543,0.0581,0.1387,0.0996
2505,0.0618,0.0711,0.1206,0.0785,0.0458,0.0417,0.0602,0.0566,0.0629,0.0705,0.0521
2506,0.0587,0.0541,0.0918,0.078,0.0265,0.0474,0.0603,0.0621,0.0732,0.0703,0.0492
2507,0.0565,0.0548,0.0942,0.0742,0.0217,0.0537,0.0659,0.0734,0.0744,0.0705,0.0539
2508,0.0584,0.056,0.1898,0.0723,0.0219,0.0558,0.0644,0.0784,0.0807,0.069,0.0565
2509,0.0538,0.0496,0.2218,0.0711,0.0201,0.0711,0.0784,0.0947,0.0927,0.0773,0.0619
2510,0.0572,0.0437,0.0678,0.0707,0.0232,0.1735,0.1856,0.1391,0.0898,0.0823,0.0677
2511,0.0619,0.0386,0.0638,0.0816,0.0208,0.4139,0.2294,0.2122,0.0822,0.1435,0.0736
2512,0.0569,0.0388,0.0604,0.1238,0.0212,0.3327,0.232,0.2305,0.0806,0.3758,0.0794
2513,0.0457,0.0322,0.0667,0.1357,0.0192,0.2427,0.1571,0.1532,0.0759,0.1624,0.0676
2514,0.0288,0.0307,0.0606,0.077,0.01,0.0685,0.0504,0.0603,0.0547,0.0625,0.042
2515,0.0279,0.026,0.0495,0.0682,0.0101,0.0442,0.0407,0.064,0.0641,0.0437,0.0375
2516,0.0134,0.0238,0.042,0.0584,0.0087,0.0366,0.0352,0.0634,0.0699,0.0315,0.0316
2517,0.0088,0.0179,0.0475,0.0402,0.0094,0.0265,0.025,0.0544,0.0582,0.0226,0.0275
2518,0.0039,0.0111,0.0233,0.0279,0.0049,0.0212,0.0197,0.0332,0.0374,0.0114,0.0147
2519,0.0038,0.0064,0.0163,0.0184,0.0018,0.0127,0.012,0.0219,0.0277,0.0059,0.0074
2520,0.0037,0.004,0.0116,0.0093,0.0013,0.01,0.0087,0.0134,0.019,0.0024,0.0044
2521,0.0066,0.0053,0.0136,0.0081,0.0019,0.0083,0.0081,0.0082,0.0131,0.002,0.0035
2522,0.0037,0.0102,0.0165,0.0099,0.0028,0.0079,0.0095,0.0052,0.0108,0.0025,0.0057
2523,0.0084,0.0252,0.0375,0.0216,0.0095,0.0088,0.0151,0.0067,0.0132,0.0049,0.0118
2524,0.0513,0.0652,0.0904,0.0535,0.0334,0.0116,0.0236,0.0125,0.0196,0.0127,0.0284
2525,0.079,0.1008,0.2116,0.0821,0.0914,0.022,0.0491,0.0291,0.0333,0.0423,0.0459
2526,0.0649,0.2101,0.2478,0.2413,0.1622,0.0437,0.0909,0.0562,0.0525,0.216,0.1265
2527,0.0604,0.2635,0.2553,0.3615,0.1754,0.0535,0.0864,0.0732,0.0631,0.2821,0.2127
2528,0.0674,0.1402,0.2046,0.1288,0.1404,0.0447,0.0747,0.0559,0.0601,0.0743,0.1236
2529,0.0643,0.0736,0.1904,0.0794,0.046,0.0443,0.0677,0.0607,0.0642,0.0742,0.0482
2530,0.0602,0.0586,0.2155,0.0786,0.0281,0.046,0.062,0.0626,0.0678,0.0723,0.0601
2531,0.06,0.0525,0.2013,0.0792,0.0234,0.0541,0.0629,0.0739,0.0765,0.0682,0.0519
2532,0.0569,0.0576,0.2281,0.0766,0.0241,0.0565,0.0698,0.0765,0.0811,0.0722,0.0438
2533,0.0543,0.054,0.2516,0.0728,0.0206,0.0714,0.0967,0.0982,0.1108,0.0919,0.0471
2534,0.053,0.0447,0.2393,0.0707,0.0187,0.1423,0.1774,0.1428,0.1434,0.0818,0.0551
2535,0.0604,0.0362,0.2129,0.0816,0.02,0.2465,0.2279,0.2201,0.1618,0.1625,0.0588
2536,0.0603,0.0392,0.0732,0.1481,0.0206,0.2603,0.2352,0.2612,0.1695,0.2788,0.0613
2537,0.0485,0.0348,0.0652,0.1677,0.0192,0.1603,0.1211,0.1918,0.144,0.1989,0.0498
2538,0.0353,0.0328,0.0613,0.0688,0.0133,0.0547,0.0538,0.0795,0.0941,0.0638,0.0391
2539,0.029,0.0272,0.0539,0.0755,0.0102,0.0444,0.0439,0.0717,0.0748,0.0447,0.0328
2540,0.0244,0.0267,0.0507,0.0608,0.0092,0.036,0.036,0.0661,0.0686,0.0331,0.0276
2541,0.0078,0.0185,0.0432,0.0442,0.0087,0.0291,0.0252,0.0536,0.0563,0.0214,0.0226
2542,0.0041,0.0123,0.0276,0.029,0.0039,0.0209,0.0176,0.0343,0.038,0.0118,0.013
2543,0.0038,0.005,0.0161,0.019,0.0025,0.0147,0.0117,0.0252,0.0286,0.0062,0.0091
2544,0.0039,0.0052,0.0129,0.011,0.0017,0.0102,0.0113,0.0163,0.0196,0.003,0.0046
2545,0.0037,0.0058,0.0137,0.009,0.0019,0.0088,0.0084,0.0097,0.0143,0.0026,0.0035
2546,0.0039,0.0096,0.0173,0.01,0.0031,0.0086,0.0083,0.0071,0.0114,0.0031,0.0044
2547,0.0051,0.0257,0.0388,0.0225,0.0085,0.0089,0.0133,0.0088,0.0147,0.0057,0.019
2548,0.0471,0.0684,0.0885,0.0516,0.0321,0.012,0.023,0.0133,0.0205,0.0141,0.0315
2549,0.0735,0.0931,0.1176,0.0849,0.0739,0.0213,0.0441,0.0291,0.0345,0.0405,0.0429
2550,0.0623,0.1678,0.1249,0.0951,0.1183,0.0417,0.0802,0.0559,0.0549,0.1154,0.0944
2551,0.0595,0.0918,0.1619,0.097,0.0753,0.0529,0.0839,0.0692,0.0639,0.0798,0.2756
2552,0.0631,0.086,0.1393,0.0895,0.0652,0.0437,0.0718,0.0564,0.0616,0.0795,0.1464
2553,0.0615,0.0675,0.1464,0.0848,0.0386,0.0453,0.0661,0.061,0.0659,0.0708,0.1427
2554,0.0653,0.0592,0.2031,0.0767,0.0273,0.0481,0.0673,0.0675,0.0783,0.139,0.1217
2555,0.0629,0.0633,0.0983,0.0785,0.024,0.0546,0.0722,0.0772,0.0865,0.3924,0.1209
2556,0.0586,0.0608,0.2038,0.0775,0.0235,0.0594,0.0896,0.093,0.0887,0.1072,0.137
2557,0.0592,0.05,0.2814,0.0739,0.0216,0.0703,0.18,0.1064,0.1059,0.4726,0.111
2558,0.0638,0.0438,0.2775,0.0717,0.0223,0.2072,0.2278,0.1995,0.1391,0.1932,0.1256
2559,0.0634,0.0395,0.2551,0.0762,0.0218,0.1995,0.226,0.2343,0.1465,0.1225,0.1235
2560,0.0671,0.0377,0.2466,0.0864,0.0214,0.2399,0.2154,0.2549,0.1455,0.0829,0.0956
2561,0.0498,0.036,0.1271,0.098,0.0211,0.1391,0.1932,0.1616,0.1057,0.0859,0.0534
2562,0.0388,0.0356,0.0659,0.076,0.0165,0.0548,0.0609,0.0807,0.099,0.0739,0.0623
2563,0.0305,0.0331,0.0569,0.0665,0.0135,0.0389,0.0473,0.0728,0.0852,0.0502,0.0387
2564,0.0221,0.0293,0.0591,0.058,0.0109,0.0361,0.0394,0.0675,0.0724,0.0349,0.0311
2565,0.0091,0.024,0.048,0.0521,0.0094,0.0302,0.0321,0.0573,0.0624,0.0277,0.0277
2566,0.0057,0.0161,0.0344,0.0324,0.0064,0.026,0.0241,0.0495,0.0538,0.0174,0.0362
2567,0.0041,0.0104,0.0209,0.023,0.0039,0.0176,0.0165,0.0335,0.0367,0.0095,0.0125
2568,0.0039,0.0063,0.0155,0.0136,0.0023,0.0123,0.0112,0.0211,0.0238,0.0051,0.009
2569,0.0037,0.0055,0.0131,0.0078,0.0022,0.0099,0.0097,0.0173,0.0195,0.0032,0.0072
2570,0.0038,0.0064,0.0128,0.0081,0.0016,0.0083,0.0094,0.0109,0.0129,0.0026,0.0066
2571,0.0038,0.0111,0.0173,0.0127,0.0044,0.008,0.0097,0.008,0.0123,0.0038,0.0075
2572,0.0067,0.0234,0.0306,0.0227,0.0092,0.0095,0.013,0.0098,0.0139,0.0052,0.0112
2573,0.0209,0.0325,0.045,0.0314,0.0143,0.0137,0.0209,0.0181,0.0221,0.0133,0.0201
2574,0.0342,0.0416,0.0601,0.0411,0.0185,0.0219,0.0352,0.0294,0.0369,0.0263,0.0317
2575,0.0466,0.0528,0.0844,0.0563,0.0217,0.0323,0.0537,0.0448,0.0558,0.0462,0.0444
2576,0.0563,0.0594,0.1014,0.0641,0.0239,0.0443,0.0597,0.0519,0.0623,0.0682,0.0542
2577,0.0625,0.0613,0.1419,0.0716,0.0244,0.0487,0.0705,0.0634,0.068,0.0821,0.0612
2578,0.0623,0.063,0.1697,0.072,0.0235,0.0568,0.073,0.0694,0.0797,0.2085,0.0641
2579,0.0626,0.06,0.2041,0.0722,0.0222,0.0586,0.0688,0.0837,0.0868,0.2001,0.0685
2580,0.0611,0.057,0.2136,0.0715,0.024,0.0588,0.0675,0.0812,0.085,0.0745,0.0637
2581,0.0622,0.0547,0.2109,0.0677,0.0231,0.06,0.0657,0.085,0.0796,0.0995,0.0614
2582,0.0604,0.0508,0.2514,0.0741,0.0247,0.0591,0.0678,0.0913,0.0901,0.0716,0.0644
2583,0.0674,0.0527,0.261,0.0708,0.0221,0.0603,0.0655,0.0956,0.0907,0.0733,0.0695
2584,0.0577,0.0501,0.2863,0.066,0.0218,0.0542,0.0617,0.0875,0.0891,0.071,0.061
2585,0.0514,0.0483,0.2453,0.0575,0.0209,0.0531,0.0546,0.0813,0.079,0.0664,0.0566
2586,0.0442,0.0398,0.0726,0.0517,0.017,0.0399,0.0439,0.0704,0.0704,0.056,0.0473
2587,0.0362,0.0347,0.077,0.0507,0.0148,0.0375,0.039,0.07,0.0664,0.0428,0.0414
2588,0.034,0.0335,0.066,0.0521,0.0133,0.0344,0.0398,0.0698,0.0655,0.0382,0.0423
2589,0.0295,0.0286,0.0609,0.0477,0.0129,0.0326,0.036,0.0635,0.0612,0.0405,0.0362
2590,0.0141,0.0199,0.0423,0.036,0.0097,0.0274,0.0322,0.0499,0.0508,0.0225,0.0231
2591,0.0038,0.0117,0.0247,0.02,0.0052,0.0177,0.0174,0.0324,0.0335,0.0105,0.0131
2592,0.0038,0.007,0.0164,0.0107,0.0029,0.0135,0.0109,0.021,0.02,0.0064,0.0083
2593,0.0039,0.0054,0.0113,0.0068,0.0021,0.0102,0.0082,0.0172,0.0176,0.0042,0.0063
2594,0.0039,0.0051,0.0108,0.0055,0.0014,0.0089,0.0134,0.0106,0.0105,0.0028,0.006
2595,0.0037,0.006,0.0133,0.0099,0.002,0.0084,0.0065,0.0066,0.007,0.0024,0.0064
2596,0.0042,0.0128,0.0186,0.0147,0.0042,0.0094,0.0084,0.0053,0.0073,0.0036,0.0076
2597,0.0072,0.0165,0.0298,0.0212,0.0084,0.0124,0.0133,0.0121,0.0135,0.0072,0.0136
2598,0.0097,0.0207,0.0367,0.0296,0.0087,0.0166,0.0208,0.018,0.0225,0.0111,0.0182
2599,0.0338,0.0307,0.0522,0.038,0.0121,0.0237,0.0312,0.028,0.0301,0.0209,0.0317
2600,0.0494,0.0429,0.0809,0.0527,0.0178,0.031,0.0412,0.0423,0.0418,0.0381,0.0463
2601,0.062,0.0463,0.1072,0.0701,0.0204,0.0393,0.0523,0.0585,0.0549,0.0544,0.0577
2602,0.066,0.0487,0.1601,0.0751,0.0213,0.0435,0.0555,0.0622,0.0641,0.0651,0.0547
2603,0.0677,0.0496,0.1703,0.0841,0.0209,0.0516,0.0573,0.0686,0.0691,0.0721,0.0546
2604,0.0668,0.0493,0.1676,0.0706,0.0211,0.0545,0.058,0.0809,0.0743,0.0758,0.0585
2605,0.0621,0.0517,0.2133,0.0661,0.022,0.0571,0.0571,0.0815,0.0797,0.0712,0.0569
2606,0.0635,0.0493,0.1817,0.0652,0.0196,0.0562,0.0574,0.0863,0.0827,0.0628,0.0519
2607,0.0673,0.0501,0.1774,0.0601,0.0196,0.0557,0.056,0.0828,0.0797,0.0609,0.0539
2608,0.0586,0.0469,0.1999,0.0591,0.019,0.0534,0.0554,0.0804,0.0842,0.056,0.0552
2609,0.0538,0.0424,0.1822,0.0583,0.0175,0.0465,0.0488,0.0762,0.0733,0.0502,0.0479
2610,0.0422,0.0444,0.0695,0.0561,0.0158,0.0404,0.0452,0.0713,0.0694,0.0427,0.0486
2611,0.0369,0.0422,0.0496,0.0567,0.0148,0.0388,0.0403,0.0669,0.0667,0.0372,0.0414
2612,0.0307,0.0323,0.0446,0.0603,0.0127,0.0298,0.0346,0.0555,0.052,0.0286,0.0363
2613,0.0121,0.0238,0.0341,0.0429,0.0098,0.0223,0.0231,0.0402,0.0411,0.0211,0.028
2614,0.004,0.0133,0.0193,0.0265,0.005,0.0156,0.0168,0.031,0.03,0.009,0.0159
2615,0.0037,0.0083,0.0119,0.0175,0.002,0.011,0.0123,0.0177,0.018,0.0048,0.0089
2616,0.0037,0.0048,0.0078,0.0102,0.0016,0.0089,0.0118,0.0107,0.0116,0.0022,0.0085
2617,0.0037,0.0053,0.0088,0.0074,0.0013,0.008,0.0157,0.0071,0.0088,0.0018,0.0055
2618,0.0037,0.0105,0.011,0.0095,0.0033,0.0081,0.0102,0.006,0.0079,0.0022,0.0066
2619,0.0097,0.024,0.0363,0.019,0.0084,0.0083,0.0124,0.0067,0.0105,0.0054,0.014
2620,0.0512,0.07,0.0945,0.0501,0.033,0.0118,0.0239,0.0132,0.0199,0.014,0.0283
2621,0.1096,0.1013,0.1465,0.0835,0.0721,0.0206,0.0516,0.0285,0.0339,0.0384,0.0521
2622,0.363,0.213,0.2353,0.096,0.1314,0.0419,0.0811,0.0564,0.0513,0.1202,0.0848
2623,0.2801,0.0982,0.2571,0.0919,0.0901,0.0541,0.0811,0.0678,0.0584,0.1424,0.174
2624,0.0599,0.0863,0.1606,0.088,0.0799,0.0416,0.07,0.0565,0.0592,0.0725,0.103
2625,0.0565,0.0642,0.1726,0.0815,0.0405,0.0413,0.0581,0.0585,0.0589,0.0648,0.0562
2626,0.0551,0.0527,0.239,0.0799,0.025,0.0416,0.0601,0.0631,0.0648,0.0595,0.0513
2627,0.0592,0.0502,0.1232,0.0766,0.021,0.0472,0.061,0.0717,0.0717,0.064,0.054
2628,0.0555,0.056,0.08,0.0748,0.0205,0.0505,0.0642,0.0682,0.077,0.0627,0.0531
2629,0.0571,0.051,0.1695,0.0742,0.0191,0.0687,0.0735,0.0925,0.0972,0.1057,0.0609
2630,0.055,0.0456,0.1849,0.0744,0.0191,0.096,0.1222,0.1398,0.1656,0.0768,0.0657
2631,0.0543,0.0369,0.2133,0.0757,0.0183,0.144,0.2178,0.2387,0.1477,0.0803,0.0675
2632,0.0556,0.0373,0.1285,0.0868,0.022,0.2229,0.2207,0.2413,0.1582,0.0806,0.0729
